Date,LogReturn
1960-07-11,-0.04520776525118464
1960-07-12,0.010424403812391958
1960-07-13,-0.007574063763641448
1960-07-14,5.730604293763264e-05
1960-07-15,0.020326095181697035
1960-07-18,-0.013586935102898323
1960-07-19,-0.020239105493432774
1960-07-20,0.014072825297394509
1960-07-21,0.0009922150104202387
1960-07-22,0.005098169617882675
1960-07-25,-0.009072950314370942
1960-07-26,-0.00664709572873079
1960-07-27,0.006436450483268352
1960-07-28,0.0002872325166958234
1960-07-29,0.009774019680555135
1960-08-01,0.012061281092687004
1960-08-02,0.005138229370649228
1960-08-03,0.0031817828065401343
1960-08-04,-0.007627147716823934
1960-08-05,0.007422776019734734
1960-08-08,7.432181348665523e-05
1960-08-09,0.004338240734837129
1960-08-10,0.009170490563628064
1960-08-11,0.012260927319033499
1960-08-12,0.009120466970827579
1960-08-15,0.008184170623373177
1960-08-16,0.005147696683948766
1960-08-17,-0.009463736913459364
1960-08-18,-0.012029382037811231
1960-08-19,0.005628126552612578
1960-08-22,0.013223451323777446
1960-08-23,0.009522787791733656
1960-08-24,0.013899541032245999
1960-08-25,0.0008493452752258435
1960-08-26,-0.002584944579294479
1960-08-29,0.005215067911628957
1960-08-30,0.008380490096972615
1960-08-31,0.009584628936878836
1960-09-01,0.004149770096071315
1960-09-02,0.008147644560796863
1960-09-05,0.010540106249480985
1960-09-06,0.0016741676585780851
1960-09-07,-0.024834228142480264
1960-09-08,-0.008491244389460917
1960-09-09,-0.007925156875609574
1960-09-12,-0.02502620867507055
1960-09-13,0.004132529192867551
1960-09-14,-0.004734405649344353
1960-09-15,-0.0194177386497687
1960-09-16,-0.04849681705420217
1960-09-19,0.04500615960002197
1960-09-20,-0.003648347317738221
1960-09-21,0.025369631419131622
1960-09-22,0.010440643675194039
1960-09-23,-0.005100885244277542
1960-09-26,-0.025250890709389573
1960-09-27,-0.011349290639087961
1960-09-28,0.009339821928836756
1960-09-29,0.00403295630221745
1960-09-30,-0.005120839208268002
1960-10-03,-0.005548444755965498
1960-10-04,-0.01612775051645432
1960-10-05,0.018714791256819296
1960-10-06,0.025650721994585624
1960-10-07,0.004406111972336646
1960-10-10,-0.009098953349266026
1960-10-11,-0.006578500664110365
1960-10-12,0.01166141988424485
1960-10-13,0.00171807653161693
1960-10-14,0.004995729605839827
1960-10-17,-0.000598876244274571
1960-10-18,-0.01439231238538241
1960-10-19,-0.025104709287853133
1960-10-20,7.331378302399827e-05
1960-10-21,-0.005753110683902385
1960-10-24,0.005679796900878387
1960-10-25,0.006722468778529667
1960-10-26,-0.0020229456238576304
1960-10-27,0.006419195914724618
1960-10-28,-0.010166058877165263
1960-10-31,-0.00552705710214596
1960-11-01,0.0036942120142731127
1960-11-02,0.005032262781167418
1960-11-03,0.0067672303515760035
1960-11-04,0.010460535083209876
1960-11-07,0.011221940553227228
1960-11-08,-0.003376520419293705
1960-11-09,0.0017785370888905305
1960-11-10,0.0037600696990791604
1960-11-11,-0.003085054130327336
1960-11-14,-0.02048759387044541
1960-11-15,-0.023603432164478022
1960-11-17,0.001928176061357867
1960-11-18,-0.019413364499805574
1960-11-21,-0.016278787230272762
1960-11-22,-0.005080451232418959
1960-11-23,0.0011376455822400544
1960-11-24,0.024367770207760486
1960-11-25,0.012169170577379873
1960-11-28,-0.003256755988750193
1960-11-29,-0.006132809080321877
1960-11-30,0.009798236335882393
1960-12-01,0.009003989649376543
1960-12-02,0.009197236060260572
1960-12-05,-0.013864753689156295
1960-12-06,0.0004252211676307738
1960-12-07,0.003966172866589623
1960-12-08,-0.0022486416257780917
1960-12-09,-0.009175821843270704
1960-12-12,-0.007645683058807862
1960-12-13,-0.0009199200881537806
1960-12-14,-0.008904879143593725
1960-12-15,-0.01441098396238516
1960-12-16,-0.005668359210901919
1960-12-19,0.015197161004024018
1960-12-20,0.015682298456341393
1960-12-21,-0.001669872333245337
1960-12-22,-0.012452096234476073
1960-12-23,0.010421982189244616
1960-12-26,-0.0002070023248110786
1960-12-27,-0.009929816891864007
1960-12-28,0.0080271535318861
1960-12-29,0.007064909790079454
1961-01-02,0.004166633768782013
1961-01-03,-0.01707514500939844
1961-01-04,0.00022757443678766975
1961-01-05,0.007292820774814857
1961-01-06,-0.00913386518569137
1961-01-09,-0.005600868104812307
1961-01-10,0.002918651862522381
1961-01-11,-0.0034154798174030887
1961-01-12,-0.01533128390196481
1961-01-13,-0.0007183838614333027
1961-01-16,0.007199287945517163
1961-01-17,0.00984378901219607
1961-01-18,0.005180273263849067
1961-01-19,0.013528125332766372
1961-01-20,0.006128111248569823
1961-01-23,0.0016563536099694076
1961-01-24,-0.0016004767625261707
1961-01-25,-0.0015843875929650864
1961-01-26,-0.004730793516270815
1961-01-27,-0.0032854316098296366
1961-01-30,0.0036414868958587476
1961-01-31,-0.0036414868958587476
1961-02-01,-0.007929357359395262
1961-02-02,-0.005435725633486044
1961-02-03,-0.011134329261538234
1961-02-06,-0.01991132257139583
1961-02-07,0.006564081920415354
1961-02-08,0.012498949713454444
1961-02-09,0.011410723201186634
1961-02-10,-0.0032660730187847875
1961-02-13,0.00665455163737505
1961-02-14,-0.000836533757289537
1961-02-15,0.0023177623081780396
1961-02-16,-0.001120214286904897
1961-02-17,-0.006518281827152528
1961-02-20,0.004826089273982426
1961-02-21,0.010901353273871983
1961-02-22,0.007818618798209442
1961-02-23,0.001455712996420111
1961-02-24,-0.00014920640869231505
1961-02-27,0.0027753219210850943
1961-02-28,0.0028974760241418096
1961-03-01,0.0014455958185841666
1961-03-02,0.0057063339854188655
1961-03-03,0.009201619290543306
1961-03-06,-0.055598002282578385
1961-03-07,0.03219043955360679
1961-03-08,-0.0046053698291368406
1961-03-09,-0.0008259653939566292
1961-03-10,-0.0010522163275163976
1961-03-13,-0.009121617875845978
1961-03-14,0.0003414328833031277
1961-03-15,-0.005019403648126364
1961-03-16,0.006213501535442312
1961-03-17,-0.00147861719386988
1961-03-20,-0.0034586329182806352
1961-03-21,-0.01039054880624235
1961-03-22,-0.0021566672458464
1961-03-23,-0.006614471461352522
1961-03-24,0.004820126060518959
1961-03-27,0.005603873817500826
1961-03-28,0.013258113186781273
1961-03-29,0.010931336352689947
1961-03-30,0.005141495626022952
1961-04-04,0.009945899548363002
1961-04-05,-0.0023291505436882076
1961-04-06,0.0008879352390716022
1961-04-07,-0.00048086704952954307
1961-04-10,0.005552853872206498
1961-04-11,-0.0035015331931784743
1961-04-12,-0.003977104549511168
1961-04-13,0.0027579075905679318
1961-04-14,0.00575042593125108
1961-04-17,-0.0019131368392928394
1961-04-18,-0.0016401149913969348
1961-04-19,-0.005585470142523086
1961-04-20,-0.0002782389348414682
1961-04-21,0.0017238347534256349
1961-04-24,-0.011286507234485654
1961-04-25,0.005361141853394535
1961-04-26,0.006554843490484963
1961-04-27,0.0034366199778377293
1961-04-28,-0.0009042009049107236
1961-05-02,0.004531228972307844
1961-05-03,0.001432454516592685
1961-05-04,0.002181465746260436
1961-05-05,0.0021036272448640148
1961-05-08,0.004612461802204315
1961-05-09,0.0019624951784873446
1961-05-10,-7.261636776156877e-05
1961-05-12,0.0002722841937696785
1961-05-15,0.008674178391511411
1961-05-16,0.014611055484742508
1961-05-17,0.005993176191559257
1961-05-18,0.0009865756059017627
1961-05-19,0.008538893089791166
1961-05-23,0.010904589657208419
1961-05-24,0.0007078057455132125
1961-05-25,-0.005208029696937011
1961-05-26,-0.00953442290608919
1961-05-29,-0.005162343996061303
1961-05-30,0.005687618464042643
1961-05-31,0.0021507452838980257
1961-06-02,0.010200889575353145
1961-06-05,0.01520250277115398
1961-06-06,0.007194275634026859
1961-06-07,-0.013617695287273968
1961-06-08,-0.0026256418300274476
1961-06-09,-0.0013412203675056134
1961-06-12,-0.016831324601763065
1961-06-13,0.010808093724209655
1961-06-14,0.008274767943529326
1961-06-15,-0.00500840081388354
1961-06-16,-0.0013467317895807795
1961-06-19,-0.008833105875165614
1961-06-20,-0.008735973486242443
1961-06-21,0.006921534243206295
1961-06-22,-0.009210025894375029
1961-06-23,-0.01418161374960114
1961-06-26,-0.010024696351043083
1961-06-27,-0.013725866096280903
1961-06-28,0.021746482042825477
1961-06-29,-0.006685381811573521
1961-06-30,-0.0008658946314374916
1961-07-03,-0.016449295526592245
1961-07-04,-0.004376052729603508
1961-07-05,0.008659968989470634
1961-07-06,-0.004210532536343514
1961-07-07,0.000880184895641456
1961-07-10,-0.0207235394933738
1961-07-11,-0.007909337943541317
1961-07-12,-0.0030224058672239096
1961-07-13,0.014741912593483342
1961-07-14,-0.003398569151088715
1961-07-17,0.008586141794205027
1961-07-18,-0.021197836266557246
1961-07-19,-0.026041289257932476
1961-07-20,-0.030538984605914976
1961-07-21,0.002302556854280269
1961-07-24,0.04002651001306212
1961-07-25,0.020783969448714856
1961-07-26,-0.005888920587823421
1961-07-27,-0.0033943012175683407
1961-07-28,0.0008544006899278145
1961-07-31,-0.0029650488337420455
1961-08-01,0.001616661471408598
1961-08-02,0.017724915686269327
1961-08-03,0.013518856618943254
1961-08-04,-0.005152318394163302
1961-08-07,-0.02495185264811628
1961-08-08,0.021019002759317118
1961-08-09,-0.012306121263756964
1961-08-10,-0.005831690632922104
1961-08-11,0.00028387853974276567
1961-08-14,-0.02710151389765869
1961-08-15,0.0044617816361176565
1961-08-16,-0.002868774985495648
1961-08-17,0.008196767204178279
1961-08-18,0.0010583538775943424
1961-08-21,-0.005883220904248532
1961-08-22,-0.01616791759051317
1961-08-23,-0.027042947226779468
1961-08-24,-0.04975924217116123
1961-08-25,0.008877486384522015
1961-08-28,0.030607762347070633
1961-08-29,0.006043175075918228
1961-08-30,-0.018260860754240937
1961-08-31,-0.01908474772784885
1961-09-01,-0.0004001811399589883
1961-09-04,-0.009673978134348893
1961-09-05,-0.01161746466500091
1961-09-06,-0.01892156769625153
1961-09-07,0.017629550031217356
1961-09-08,0.014482310982185886
1961-09-11,0.016220784964834145
1961-09-12,0.02145818767854557
1961-09-13,0.00991104525965536
1961-09-14,-0.01038156130168133
1961-09-15,0.013838449706734757
1961-09-18,-0.02747689761297245
1961-09-19,0.0032306860166357865
1961-09-20,0.006594562796209402
1961-09-21,0.007611912917190544
1961-09-22,-0.0071395997031489244
1961-09-25,-0.011293722740165713
1961-09-26,0.0031511106779786857
1961-09-27,-0.006624672487833827
1961-09-28,-0.005997865443140071
1961-09-29,0.00071242983484332
1961-10-02,0.007824194645382754
1961-10-03,0.0007686794673640307
1961-10-04,-0.004558376871230507
1961-10-05,0.0009383504488837957
1961-10-06,-0.0004794913314363214
1961-10-09,-0.004200150358705912
1961-10-10,0.008465791417894053
1961-10-11,0.004702284193006889
1961-10-12,-0.009426784369642505
1961-10-13,-0.002172007035754042
1961-10-16,-0.00797653263626863
1961-10-17,0.014249935105364209
1961-10-18,0.013434932195982796
1961-10-19,0.0023546525483215675
1961-10-20,0.0014509786431631255
1961-10-23,0.010421733957229229
1961-10-24,0.00286567842219565
1961-10-25,0.0064879858797075585
1961-10-26,-0.004394376660025401
1961-10-27,-0.004494570757220373
1961-10-30,0.010829161449372293
1961-10-31,0.0022953872814186482
1961-11-01,-0.0001395687328429318
1961-11-02,0.00487335245977949
1961-11-03,-0.004135852550929187
1961-11-06,0.011056842784172183
1961-11-07,0.007655953062183585
1961-11-08,0.003708696253799104
1961-11-09,0.0016741618502766897
1961-11-10,0.018118532732396275
1961-11-13,0.013828907793830503
1961-11-14,-0.005194228154382863
1961-11-15,0.0029498546464212794
1961-11-16,-0.020988330530957278
1961-11-17,-0.006771554499310994
1961-11-20,-0.009499081539973808
1961-11-21,0.002974503670583495
1961-11-23,-0.0015252848199418523
1961-11-24,0.0004304441467359865
1961-11-27,-0.002036461178839488
1961-11-28,-0.005838600385476234
1961-11-29,-0.0005916576447120292
1961-11-30,0.0059989362182228945
1961-12-01,-0.00613704005279736
1961-12-04,-0.01821834143696499
1961-12-05,0.0024483746602275147
1961-12-06,0.002542365768297472
1961-12-07,-0.0035049455562541354
1961-12-08,0.0041645036762396614
1961-12-11,-0.010080609069276214
1961-12-12,-0.006479329381862797
1961-12-13,-0.0023388017697758556
1961-12-14,-0.010438508143923997
1961-12-15,0.006501053422581116
1961-12-18,-0.0072626132161
1961-12-19,0.009692202300045416
1961-12-20,-0.00236826635261167
1961-12-21,0.00016350890138028262
1961-12-22,0.0022047574512313872
1961-12-27,-0.007244925472197572
1961-12-28,0.001231653650515696
1961-12-29,0.004789006737837553
1962-01-02,0.009974790420544721
1962-01-03,-0.006632009949013806
1962-01-04,-0.016185466720174624
1962-01-05,-0.002609183315364305
1962-01-08,-0.017043312553497003
1962-01-09,-0.0008651158423189642
1962-01-10,0.016891904611870956
1962-01-11,0.006021808386164729
1962-01-12,0.008177735684529175
1962-01-15,0.003941636285034633
1962-01-16,0.00044832084220125523
1962-01-17,-0.0046355467482159796
1962-01-18,-0.0070247798378044735
1962-01-19,-0.0030760044485189653
1962-01-22,-0.009410416672348987
1962-01-23,-0.001796570288320254
1962-01-24,0.009365118081810841
1962-01-25,-0.005025449264079995
1962-01-26,-0.003629011011343941
1962-01-29,-0.0014845949887707377
1962-01-30,-0.0031227430043578863
1962-01-31,0.004126654158883802
1962-02-01,0.007372882984149065
1962-02-02,-0.005576725441940766
1962-02-05,-0.006615746939376166
1962-02-06,-0.012024023569120246
1962-02-07,0.001805418869562203
1962-02-08,0.005671132705812987
1962-02-09,0.004379415358263472
1962-02-12,0.0016373487011609456
1962-02-13,0.00800112899382821
1962-02-14,-0.0021663064629153794
1962-02-15,-0.001460737723480321
1962-02-16,-0.004122422788194413
1962-02-19,-0.004455380087225791
1962-02-20,0.0013260786855413542
1962-02-21,-0.001726352562481992
1962-02-22,-0.0027430228411766677
1962-02-23,-0.0018187590928731012
1962-02-26,-0.0009318086231182576
1962-02-27,-0.005374815101887087
1962-02-28,0.007723848528851995
1962-03-01,0.0026808818631858244
1962-03-02,0.007560519884958872
1962-03-05,0.002653602200683558
1962-03-06,0.004185456983086588
1962-03-07,-0.0054382498306306815
1962-03-08,-0.007802543936668016
1962-03-09,0.0014097993897266292
1962-03-12,-0.0014097993897266292
1962-03-13,0.005711061777998516
1962-03-14,0.004116048977335751
1962-03-15,-0.002881545498903293
1962-03-16,-0.004905156046130621
1962-03-19,-0.003515460050911301
1962-03-20,-0.011282062198136877
1962-03-21,-0.0030116322943207763
1962-03-22,-0.015326053070081613
1962-03-23,-0.012260706733968618
1962-03-26,-0.022414884895491483
1962-03-27,0.017808460828255157
1962-03-28,0.018646722398948157
1962-03-29,0.007000741627866347
1962-03-30,0.0054969969429148335
1962-04-02,0.008168011204038095
1962-04-03,-0.008082359933135663
1962-04-04,-0.0087960393783586
1962-04-05,-0.020536036538763902
1962-04-06,-0.0022294584589124256
1962-04-09,0.004849883850469361
1962-04-10,-0.00863588020299133
1962-04-11,-0.004134441738926853
1962-04-12,0.016523824675060084
1962-04-13,-8.764049873022373e-05
1962-04-16,-0.007941350840988015
1962-04-17,-0.005270279476678574
1962-04-18,0.007167855121648969
1962-04-19,0.007991962794372753
1962-04-24,0.0028606699495732357
1962-04-25,-0.01158034654197948
1962-04-26,-0.003956549484647631
1962-04-27,-0.004461568059187293
1962-04-30,-0.0024055070957569313
1962-05-02,-0.0022324926112009535
1962-05-03,-0.007087615180782159
1962-05-04,0.005342804430326531
1962-05-07,0.004311747796831966
1962-05-08,-0.005476648575977627
1962-05-09,-0.017843683853934422
1962-05-10,-0.03023057766784376
1962-05-11,0.021544735438291163
1962-05-14,-0.021897581142527045
1962-05-15,-0.01197619104671599
1962-05-16,-0.008080562269100255
1962-05-18,-0.012050229729648088
1962-05-21,-0.0019941640849721054
1962-05-22,-0.0017054872080528583
1962-05-23,-0.006188486698114559
1962-05-24,-0.021502471448538785
1962-05-25,-0.0014801994699471521
1962-05-28,-0.041863418696395094
1962-05-29,-0.07488763645407204
1962-05-30,0.12000961173726754
1962-06-01,0.01652930195121005
1962-06-04,-0.012632998505600845
1962-06-05,-0.016259703570159267
1962-06-06,0.017106886736967475
1962-06-07,-0.003068213988870916
1962-06-08,0.003516432328504848
1962-06-12,-0.010335039378957411
1962-06-13,-0.012121974046403139
1962-06-14,-0.004465603195199286
1962-06-15,-0.010902933996896458
1962-06-18,0.012410709547361343
1962-06-19,-0.006764400088542288
1962-06-20,-0.007095247589101739
1962-06-22,-0.020323723142467998
1962-06-25,-0.031458925749922706
1962-06-26,-0.0069229046107421865
1962-06-27,-0.020220078979463985
1962-06-28,0.015210158789182415
1962-06-29,0.03340653905563329
1962-07-02,-0.0075817811916207845
1962-07-03,0.027715093553058345
1962-07-04,0.028875427155090172
1962-07-05,-0.004176434714836752
1962-07-06,-0.009615828544700555
1962-07-09,-0.010802514218496206
1962-07-10,0.03970244322450611
1962-07-11,-0.018340331181090797
1962-07-12,0.01329621594032293
1962-07-13,-0.0032002446393395445
1962-07-16,-0.013594934121892166
1962-07-17,-0.00048622574627543713
1962-07-18,-0.012155386459792084
1962-07-19,0.0035692154588735647
1962-07-20,0.0013416240821442216
1962-07-23,-0.01850193945923806
1962-07-24,-0.009129110128636597
1962-07-25,-0.009293474959335413
1962-07-26,-0.014144888482956475
1962-07-27,-0.0047597767095641785
1962-07-30,-0.011930533843290014
1962-07-31,-0.00472918729217664
1962-08-01,0.016277958478124965
1962-08-02,-0.020723274608420716
1962-08-03,-0.011876557627168438
1962-08-06,-0.016478113690874707
1962-08-07,-0.018824561543506313
1962-08-08,0.00961559836575887
1962-08-09,0.034244569153664806
1962-08-10,0.034515060335947645
1962-08-13,0.007501950995328244
1962-08-14,0.013358012415082499
1962-08-15,0.031738786021850096
1962-08-16,0.009404577872977882
1962-08-17,-0.032222604237165164
1962-08-20,-0.013636874696717705
1962-08-21,0.009331162985505514
1962-08-22,0.018818320127349075
1962-08-23,-0.008974020179293163
1962-08-24,-0.01002849350969548
1962-08-27,0.0028380741181468494
1962-08-28,0.005156202124251941
1962-08-29,-0.0016460478980171445
1962-08-30,0.006567996922164809
1962-08-31,-0.00481752946627001
1962-09-03,-0.0027446333541707446
1962-09-04,-0.0036975404996573147
1962-09-05,-0.007939375696493833
1962-09-06,-0.007922834095099418
1962-09-07,0.0029850768434531716
1962-09-10,-0.007559907247006059
1962-09-11,0.002704622265394363
1962-09-12,0.004748828389186777
1962-09-13,-0.0013849679942454785
1962-09-14,-0.004059400938216662
1962-09-17,-0.00032118195233543645
1962-09-18,-0.0024926640173053016
1962-09-19,-0.00900372698847729
1962-09-20,-0.010945437088293986
1962-09-21,-0.00706075985858412
1962-09-24,-0.016540789931910993
1962-09-25,-0.005424637724443571
1962-09-26,0.01826407271384678
1962-09-27,-0.021114645463852888
1962-09-28,0.0020047159877014664
1962-10-01,-0.0013548607695215154
1962-10-02,-0.01376507713522912
1962-10-03,-0.00031505535210207825
1962-10-04,-0.012423236146512195
1962-10-05,-0.010320490426338758
1962-10-08,-0.005878220546994051
1962-10-09,-0.007485795737808054
1962-10-10,-0.010779280556057813
1962-10-11,-0.02053360589399844
1962-10-12,-0.020025739242910845
1962-10-15,9.378663547288113e-05
1962-10-16,0.04591451063803387
1962-10-17,0.00023883448883488256
1962-10-18,0.015843968068894654
1962-10-19,0.018946740428479103
1962-10-22,-0.03502954298620864
1962-10-23,-0.031359658448495864
1962-10-24,-0.02482972224210389
1962-10-25,0.05206048154780163
1962-10-26,0.0011386451354571392
1962-10-29,0.07019004629772141
1962-10-30,-0.013377749954805118
1962-10-31,-0.011009911929496852
1962-11-01,-0.009513889791379349
1962-11-02,0.005701959293111791
1962-11-05,0.005212671118647094
1962-11-06,0.01528002401280304
1962-11-07,0.003650663981453306
1962-11-08,0.00103660339594569
1962-11-09,0.003661523201929029
1962-11-12,0.020435361667573204
1962-11-13,-0.0060318774718632895
1962-11-14,-0.019185706831309268
1962-11-15,0.016845429610602203
1962-11-16,-0.009165865485851299
1962-11-19,0.0050502354965260565
1962-11-20,0.01472675459931061
1962-11-22,0.042582342466343626
1962-11-23,0.010633281433058528
1962-11-26,0.01641525484539308
1962-11-27,-0.009893856831585168
1962-11-28,0.024089599134677897
1962-11-29,0.003705098743497004
1962-11-30,0.009821918254156792
1962-12-03,-0.0033211917409428082
1962-12-04,-0.0299116450194834
1962-12-05,0.01679219652256858
1962-12-06,0.007193283896060443
1962-12-07,-0.0069920715912497045
1962-12-10,-0.010059735021827443
1962-12-11,-0.006268814168724823
1962-12-12,0.005125012811260099
1962-12-13,-0.005866615474102055
1962-12-14,-0.014870833168560083
1962-12-17,0.010666561184080159
1962-12-18,-0.011160022827451321
1962-12-19,-0.012337445423497684
1962-12-20,0.017933025020122173
1962-12-21,0.004793452984210411
1962-12-24,-0.002780497131467108
1962-12-27,-0.0005673466382170034
1962-12-28,-0.009746564791377033
1962-12-31,0.00628393955853479
1963-01-02,-0.007430728675041465
1963-01-03,-0.01103969466160315
1963-01-04,0.007434392535540901
1963-01-07,-0.012138915431702202
1963-01-08,-0.009208560307487623
1963-01-09,-0.004985536219073161
1963-01-10,-0.00982915050266886
1963-01-11,0.005817352065912829
1963-01-14,-0.016594053413537146
1963-01-15,-0.0074613856434897485
1963-01-16,0.009817615671382285
1963-01-17,0.010020233052434158
1963-01-18,0.006831125614939815
1963-01-21,-0.005910390044707725
1963-01-22,0.0027031426958830096
1963-01-23,0.008788607264042625
1963-01-24,-0.006981580948042243
1963-01-25,-0.0019960086467154525
